Date,Open,High,Low,Close,Adj_Close,Volume,day_of_week,month,year,Returns,Adj_Close_Lag_1,Adj_Close_Lag_2,Adj_Close_Lag_3,Rolling_Mean,Rolling_Std,30-Day MA,EMA,ROC,RSI,ATR
16/11/2017,56.50799942,56.90800095,56.50249863,56.86449814,56.86449814,44266000,3,11,2017,-0.529998779,56.33449936,56.84199905,56.45849991,56.55250004,0.236757624,52.70654996,56.1519746,0.7226752,67.31134212,0.790999821
17/11/2017,56.91400146,56.93999863,56.29050064,56.49399948,56.49399948,48268000,4,11,2017,0.370498657,56.86449814,56.33449936,56.84199905,56.53107125,0.233866263,52.94038328,56.22037958,0.402537242,59.2856494,0.732999802
20/11/2017,56.48849869,56.67100143,56.12749863,56.31549835,56.31549835,43278000,0,11,2017,0.178501129,56.49399948,56.86449814,56.33449936,56.51092802,0.247059803,53.16591657,56.23940333,-0.253286142,60.46579795,0.737071446
21/11/2017,56.64300156,57,56.40999985,56.97449875,56.97449875,49588000,1,11,2017,-0.659000397,56.31549835,56.49399948,56.86449814,56.61192758,0.274003167,53.41973317,56.38642242,0.233101751,65.97948744,0.742285865
22/11/2017,57.04999924,58.01350021,57.04999924,57.80799866,57.80799866,71106000,2,11,2017,-0.833499908,56.97449875,56.31549835,56.49399948,56.80471311,0.515969727,53.68833313,56.67073766,2.615625087,75.96848443,0.756464549
24/11/2017,58.03499985,59.34199905,58.03499985,59.29999924,59.29999924,70560000,4,11,2017,-1.49200058,57.80799866,56.97449875,56.31549835,57.155856,1.076978945,53.99678307,57.19658998,4.28299058,78.24172782,0.779750279
27/11/2017,60.13299942,60.67050171,59.55749893,59.79150009,59.79150009,134880000,0,11,2017,-0.491500854,59.29999924,57.80799866,56.97449875,57.64971324,1.385882997,54.31826642,57.715572,5.836904168,78.36818744,0.818214689
28/11/2017,60.24399948,60.26699829,59.42599869,59.68000031,59.68000031,91188000,1,11,2017,0.111499786,59.79150009,59.29999924,57.80799866,58.05192784,1.521901049,54.63036639,58.10845766,5.974380147,76.63566664,0.831500462
29/11/2017,59.74000168,59.74000168,57.2594986,58.06349945,58.06349945,185150000,2,11,2017,1.616500854,59.68000031,59.79150009,59.29999924,58.27614212,1.361260791,54.883933,58.09946602,1.911382681,59.16811333,0.950000763
30/11/2017,58.35499954,58.92850113,58,58.83750153,58.83750153,90184000,3,11,2017,-0.774002075,58.06349945,59.68000031,59.79150009,58.63642829,1.055189018,55.18351644,58.24707312,1.780900382,64.29515353,0.955215182
01/12/2017,58.60250092,58.98249817,57.59999847,58.11750031,58.11750031,82142000,4,12,2017,0.720001221,58.83750153,58.06349945,59.68000031,58.79971422,0.816617368,55.4764164,58.22115856,-1.994096032,60.44134909,1.026500702
04/12/2017,58.69250107,58.75999832,56.40000153,56.69749832,56.69749832,118638000,0,12,2017,1.420001984,58.11750031,58.83750153,58.06349945,58.64107132,1.100062308,55.72814967,57.91642651,-5.174651523,51.18456727,1.132357734
05/12/2017,56.4129982,57.96350098,56.23699951,57.07849884,57.07849884,81596000,1,12,2017,-0.381000519,56.69749832,58.11750031,58.83750153,58.32371412,1.194658954,56.02026634,57.74884098,-4.359084202,51.17247353,1.205286298
06/12/2017,56.8995018,57.79449844,56.80400085,57.61750031,57.61750031,57066000,2,12,2017,-0.539001465,57.07849884,56.69749832,58.11750031,58.01314272,1.019184334,56.31434975,57.72257284,-0.768123089,56.34081202,1.221714837
07/12/2017,57.82949829,58.15950012,57.54999924,57.98949814,57.98949814,50232000,3,12,2017,-0.371997833,57.61750031,57.07849884,56.69749832,57.77164241,0.712543368,56.62581635,57.7759579,-1.441263421,55.64815333,1.224286216
08/12/2017,58.52000046,58.63949966,57.85499954,58.09999847,58.09999847,61002000,4,12,2017,-0.110500336,57.98949814,57.61750031,57.07849884,57.77685656,0.715163754,56.94176636,57.84076602,-0.030114563,58.27919122,1.233929225
11/12/2017,58.22999954,58.49499893,57.84999847,58.44599915,58.44599915,47270000,0,12,2017,-0.346000671,58.09999847,57.98949814,57.61750031,57.72092765,0.628442907,57.05504964,57.96181264,3.08391177,60.79662982,1.241179058
12/12/2017,58.32550049,58.68000031,58.08050156,58.25400162,58.25400162,44718000,1,12,2017,0.191997528,58.44599915,58.09999847,57.98949814,57.74042783,0.644706536,57.14543304,58.02025044,2.059449357,56.80622429,1.235107422
13/12/2017,58.5,58.54349899,58.01350021,58.20650101,58.20650101,52336000,2,12,2017,0.04750061,58.25400162,58.44599915,58.09999847,57.95599965,0.465134908,57.24351641,58.05750055,1.022260075,52.31324118,1.198750087
14/12/2017,58.1855011,58.89649963,58.12250137,58.71300125,58.71300125,64286000,3,12,2017,-0.506500244,58.20650101,58.25400162,58.44599915,58.18949999,0.346287401,57.36114985,58.18860069,1.247645067,46.15234973,1.14446422
15/12/2017,58.95149994,59.13750076,58.46649933,58.95700073,58.95700073,95572000,4,12,2017,-0.243999481,58.71300125,58.20650101,58.25400162,58.3808572,0.347620596,57.50268326,58.3422807,1.475046955,44.34659686,1.09449986
18/12/2017,59.36849976,59.73899841,59.04550171,59.52899933,59.52899933,58952000,0,12,2017,-0.571998596,58.95700073,58.71300125,58.20650101,58.60078594,0.508515546,57.63431651,58.57962443,1.852992846,49.03710681,1.090285437
19/12/2017,59.45750046,59.64849854,58.95700073,59.36899948,59.36899948,51756000,1,12,2017,0.159999847,59.52899933,58.95700073,58.71300125,58.78207179,0.526124255,57.74551646,58.73749944,1.914027934,60.22397633,0.962499346
20/12/2017,59.52500153,59.54999924,58.79999924,58.88100052,58.88100052,47424000,2,12,2017,0.487998962,59.36899948,59.52899933,58.95700073,58.84421485,0.505082526,57.83626645,58.76619965,1.158804429,50.35663686,0.949749265
21/12/2017,58.79499817,58.95849991,58.38199997,58.73799896,58.73799896,42462000,3,12,2017,0.143001556,58.88100052,59.36899948,59.52899933,58.91335733,0.43971876,57.90606639,58.76055951,0.042576109,55.61893234,0.892177854
22/12/2017,58.60400009,58.73099899,58.39149857,58.41799927,58.41799927,31702000,4,12,2017,0.319999695,58.73799896,58.88100052,59.36899948,58.94357136,0.387181926,57.97144966,58.69204747,-0.914228095,69.45608933,0.748356683
26/12/2017,58.41799927,58.91600037,58.02750015,58.83800125,58.83800125,40104000,1,12,2017,-0.420001984,58.41799927,58.73799896,58.88100052,58.96142851,0.377537943,58.05713298,58.72123822,-1.160775563,69.7231575,0.688499451
27/12/2017,58.99549866,59.36449814,58.7804985,59.11299896,59.11299896,37344000,2,12,2017,-0.274997711,58.83800125,58.41799927,58.73799896,58.98371397,0.381812977,58.14561628,58.79959037,-0.431202346,67.8184251,0.659463882
28/12/2017,59.45000076,59.50500107,59.21900177,59.30500031,59.30500031,36834000,3,12,2017,-0.192001343,59.11299896,58.83800125,58.41799927,58.95171411,0.335014364,58.22771632,58.90067236,0.720096097,66.376231,0.643928255
29/12/2017,59.11750031,59.20000076,58.375,58.4734993,58.4734993,53768000,4,12,2017,0.831501007,59.30500031,59.11299896,58.83800125,58.82378551,0.319742079,58.29901632,58.81523775,-0.45030418,53.94196184,0.654321126
02/01/2018,58.59999847,59.5,58.52550125,59.45050049,59.45050049,53890000,1,1,2018,-0.97700119,58.4734993,59.30500031,59.11299896,58.90514265,0.399285863,58.3852164,58.94229029,1.767436807,59.35551261,0.681571143
03/01/2018,59.41500092,60.2745018,59.41500092,60.20999908,60.20999908,62176000,2,1,2018,-0.759498596,59.45050049,58.4734993,59.30500031,59.11542838,0.622059467,58.50908305,59.19583205,2.331822639,66.47571762,0.700142724
04/01/2018,60.25,60.79349899,60.23300171,60.47949982,60.47949982,60442000,3,1,2018,-0.269500732,60.20999908,59.45050049,58.4734993,59.40992846,0.717509504,58.6478831,59.45256561,2.311675737,68.45565493,0.703964233
05/01/2018,60.87549973,61.45700073,60.5,61.45700073,61.45700073,70894000,4,1,2018,-0.977500916,60.47949982,60.20999908,59.45050049,59.78407124,0.997701003,58.79729983,59.85345263,3.6286998,70.69692873,0.718500137
08/01/2018,61.79999924,62.65399933,61.60150146,62.34349823,62.34349823,85590000,0,1,2018,-0.886497498,61.45700073,60.47949982,60.20999908,60.24557114,1.328024672,58.94848315,60.35146175,6.618380939,73.286101,0.756071363
09/01/2018,62.84500122,62.96649933,62.08800125,62.63499832,62.63499832,73226000,1,1,2018,-0.291500092,62.34349823,61.45700073,60.47949982,60.72128514,1.517808688,59.05964979,60.80816906,5.356553447,72.21426471,0.762964249
10/01/2018,62.25749969,62.71649933,61.86149979,62.71649933,62.71649933,53720000,2,1,2018,-0.081501007,62.63499832,62.34349823,61.45700073,61.327428,1.302493351,59.15714976,61.18983512,4.162930215,74.21337243,0.774642944
11/01/2018,62.98699951,63.83850098,62.82300186,63.83399963,63.83399963,62500000,3,1,2018,-1.117500305,62.71649933,62.63499832,62.34349823,61.95364216,1.303454947,59.2956164,61.71866802,5.546507208,82.83609606,0.801214491
12/01/2018,63.66949844,65.28800201,63.66949844,65.26000214,65.26000214,108874000,4,1,2018,-1.426002502,63.83399963,62.71649933,62.63499832,62.67507117,1.551476457,59.53549983,62.42693484,6.188068663,86.95184017,0.875643321
16/01/2018,66.15000153,66.99700165,64.61499786,65.24299622,65.24299622,144414000,1,1,2018,0.01700592,65.26000214,63.83399963,62.71649933,63.35557066,1.470522798,59.74901632,62.99014712,4.650842619,90.04334837,1.021036421
17/01/2018,65.61199951,65.69999695,64.04399872,64.75,64.75,105076000,2,1,2018,0.492996216,65.24299622,65.26000214,63.83399963,63.82599912,1.275759162,59.97009964,63.34211769,3.376709085,84.392061,1.075857707
18/01/2018,64.69750214,65.23000336,64.2009964,64.66600037,64.66600037,80538000,3,1,2018,0.083999634,64.75,65.24299622,65.26000214,64.15778514,1.118226876,60.23571637,63.60689423,3.108434078,83.03782012,1.107643945
19/01/2018,65.59999847,65.65000153,64.64949799,64.72899628,64.72899628,91570000,4,1,2018,-0.062995911,64.66600037,64.75,65.24299622,64.45692771,0.902181303,60.49073296,63.83131464,1.402068879,82.77338351,1.151108333
22/01/2018,64.85849762,66.37249756,64.83300018,66.3655014,66.3655014,82802000,0,1,2018,-1.636505127,64.72899628,64.66600037,64.75,64.97821372,0.774055929,60.78233299,64.33815199,1.69399208,93.45813435,1.202072689
23/01/2018,66.90450287,68.24500275,66.86699677,68.1269989,68.1269989,103386000,1,1,2018,-1.761497498,66.3655014,64.72899628,64.66600037,65.59149933,1.262785484,61.12024968,65.09592137,4.420401963,93.97839067,1.263001306
24/01/2018,68.74099731,69.40799713,66.90000153,67.87550354,67.87550354,136150000,2,1,2018,0.251495361,68.1269989,66.3655014,64.72899628,65.96514239,1.510920469,61.44609985,65.65183781,4.827032494,90.96353073,1.380750929
25/01/2018,68.40000153,68.91699982,67.8809967,68.89749908,68.89749908,95060000,3,1,2018,-1.021995544,67.87550354,68.1269989,66.3655014,66.48721422,1.81964244,61.79448318,66.30097006,6.543622142,91.63618882,1.413464955
26/01/2018,69.60050201,70.12650299,69.04550171,70.10250092,70.10250092,97146000,4,1,2018,-1.205001831,68.89749908,67.87550354,68.1269989,67.25185721,2.074697727,62.18943316,67.06127623,8.301541732,91.82027199,1.431429454
29/01/2018,70.45899963,71.56950378,70.02200317,70.88400269,70.88400269,114038000,0,1,2018,-0.78150177,70.10250092,68.89749908,67.87550354,68.14014326,2.113791395,62.61201655,67.82582152,6.80850922,91.73633155,1.456465312
30/01/2018,70.15850067,71.96250153,69.59999847,71.89099884,71.89099884,117438000,1,1,2018,-1.006996155,70.88400269,70.10250092,68.89749908,69.16328648,1.911104561,63.05128314,68.63885699,5.524975413,92.27644529,1.562465668
31/01/2018,72.56500244,73.6289978,72.5019989,72.54450226,72.54450226,128494000,2,1,2018,-0.653503418,71.89099884,70.88400269,70.10250092,70.04600089,1.828690313,63.50419985,69.41998604,6.878768443,92.65997624,1.625537055
01/02/2018,72.25,72.9940033,69.25700378,69.5,69.5,182276000,3,2,2018,3.044502258,72.54450226,71.89099884,70.88400269,70.2421439,1.653828555,63.83656654,69.43598883,0.874488804,71.06946574,1.812322617
02/02/2018,73.86949921,74.90000153,70.69999695,71.49749756,71.49749756,222514000,4,2,2018,-1.997497559,69.5,72.54450226,71.89099884,70.75957162,1.323612445,64.24084981,69.84829058,1.989938483,72.24896737,2.082429613
05/02/2018,70.1309967,72.9489975,66.03600311,69.5,69.5,229900000,0,2,2018,1.997497559,71.49749756,69.5,72.54450226,70.84564318,1.195759714,64.59481646,69.77863246,-1.952489466,63.3048117,2.406071799
06/02/2018,68.07299805,72.19950104,67.58950043,72.14199829,72.14199829,221336000,1,2,2018,-2.641998291,69.5,71.49749756,69.5,71.13699995,1.232416498,65.04161644,70.25130563,0.349138911,70.36701167,2.617071969
07/02/2018,72.44999695,73.04949951,70.75749969,70.83899689,70.83899689,143254000,2,2,2018,1.303001404,72.14199829,69.5,71.49749756,71.13057055,1.234072621,65.45564969,70.36884388,-2.350978114,65.93772542,2.707285745
08/02/2018,71.48400116,71.6875,67.49700165,67.52500153,67.52500153,171572000,3,2,2018,3.313995361,70.83899689,72.14199829,69.5,70.50685665,1.771833089,65.74521637,69.80007541,-2.841724423,56.18120571,2.935142517
09/02/2018,68.67449951,69.17500305,63.29650116,66.98000336,66.98000336,282830000,4,2,2018,0.544998169,67.52500153,70.83899689,72.14199829,69.71192823,1.945065173,66.00744985,69.236061,-6.318394847,51.42738255,3.237642561
12/02/2018,68.23349762,69.69049835,67.20050049,69.31150055,69.31150055,134778000,0,2,2018,-2.331497192,66.98000336,67.52500153,70.83899689,69.68499974,1.949787335,66.34099986,69.25114891,-0.271222231,52.68041597,3.29699925
13/02/2018,69.29650116,70.98600006,69.17649841,70.72550201,70.72550201,118358000,1,2,2018,-1.414001465,69.31150055,66.98000336,67.52500153,69.57471466,1.849431487,66.74939995,69.54601953,-1.963483561,56.12692396,3.247106825
14/02/2018,70.3125,72.60299683,70.16799927,72.55249786,72.55249786,119184000,2,2,2018,-1.82699585,70.72550201,69.31150055,66.98000336,70.01078578,2.162286032,67.18613319,70.1473152,2.418866799,57.59464855,3.34664263
15/02/2018,73.34449768,73.4469986,71.84200287,73.08799744,73.08799744,113054000,3,2,2018,-0.535499573,72.55249786,70.72550201,69.31150055,70.14592852,2.339950327,67.61539981,70.73545164,8.238423969,56.38104239,3.373499189
16/02/2018,72.86849976,73.29000092,72.32800293,72.43450165,72.43450165,89452000,4,2,2018,0.653495789,73.08799744,72.55249786,70.72550201,70.37385777,2.491511128,68.01389987,71.07526165,8.143472705,53.33218777,3.331677573
20/02/2018,72.32450104,74.43849945,72.32450104,73.41750336,73.41750336,129984000,1,2,2018,-0.983001709,72.43450165,73.08799744,72.55249786,71.21564375,2.360555632,68.41258329,71.54370999,5.923984873,53.28400805,3.313927242
21/02/2018,74.25,75.17449951,73.94599915,74.14600372,74.14600372,126088000,2,2,2018,-0.728500366,73.41750336,72.43450165,73.08799744,72.23935808,1.670516891,68.80600014,72.06416873,4.836306016,53.434269,3.315284184
22/02/2018,74.76799774,75.1269989,73.78800201,74.26699829,74.26699829,97162000,3,2,2018,-0.120994568,74.14600372,73.41750336,72.43450165,72.94728633,1.209310983,69.19373347,72.50473465,2.363117022,61.68784428,3.143998282
23/02/2018,74.76699829,75,74.32499695,75,75,88362000,4,2,2018,-0.733001709,74.26699829,74.14600372,73.41750336,73.5579289,0.952340602,69.60318349,73.00378772,2.616028118,59.15520372,2.810641153
26/02/2018,75.45999908,76.14199829,75.34999847,76.09750366,76.09750366,99100000,0,2,2018,-1.097503662,75,74.26699829,74.14600372,74.0643583,1.230512695,70.01196696,73.62253091,5.056985181,68.09668665,2.398427146
27/02/2018,76.22499847,76.33899689,75.36049652,75.59899902,75.59899902,96176000,1,2,2018,0.498504639,76.09750366,75,74.26699829,74.42307281,1.263993529,70.35660019,74.01782453,2.971356375,60.74604467,2.139034271
28/02/2018,75.97550201,76.43499756,75.59999847,75.62249756,75.62249756,90300000,2,2,2018,-0.023498535,75.59899902,76.09750366,75,74.8785008,0.967675885,70.70258357,74.33875914,1.991332993,66.15448434,2.03503418
01/03/2018,75.68000031,75.92449951,73.25,74.67250061,74.67250061,136704000,3,3,2018,0.949996948,75.62249756,75.59899902,76.09750366,75.05778612,0.741765874,71.03333359,74.40550743,0.546006071,78.72444934,1.926748548
02/03/2018,73.45500183,75.05249786,72.75050354,75.01249695,75.01249695,131752000,4,3,2018,-0.339996338,74.67250061,75.62249756,75.59899902,75.18157087,0.627793091,71.37821681,74.52690533,0.016662598,82.82189043,1.671283722
05/03/2018,74.71199799,76.26899719,74.05000305,76.18049622,76.18049622,104678000,0,3,2018,-1.167999268,75.01249695,74.67250061,75.62249756,75.45492772,0.577795534,71.75993347,74.85762351,0.10906081,81.0168952,1.636176518
06/03/2018,76.66000366,77.10649872,76.40000153,76.88200378,76.88200378,91234000,1,3,2018,-0.701507568,76.18049622,75.01249695,74.67250061,75.7237854,0.744611954,72.11048355,75.26249957,1.697118715,79.71142241,1.573069436
07/03/2018,76.3259964,77.29499817,76.12550354,77.25,77.25,83482000,2,3,2018,-0.367996216,76.88200378,76.18049622,75.01249695,75.88842773,0.942213506,72.41458359,75.65999965,2.152140559,76.38602359,1.48267637
08/03/2018,77.5,77.7440033,77.26249695,77.59300232,77.59300232,77252000,3,3,2018,-0.343002319,77.25,76.88200378,76.18049622,76.17328535,1.124010399,72.73850021,76.04660019,3.911080632,75.86407781,1.403319768
09/03/2018,78.17500305,78.9469986,77.95400238,78.94450378,78.94450378,90686000,4,3,2018,-1.351501465,77.59300232,77.25,76.88200378,76.64785767,1.493326739,73.07340037,76.62618091,5.241802361,84.60188403,1.431319645
12/03/2018,79.62999725,80.26650238,79.33499908,79.91950226,79.91950226,103484000,0,3,2018,-0.974998474,78.94450378,77.59300232,77.25,77.39742933,1.645639065,73.40063375,77.28484518,4.908088327,84.58877256,1.37474823
13/03/2018,80.79799652,80.8769989,78.90049744,79.40899658,79.40899658,130638000,1,3,2018,0.510505676,79.91950226,78.94450378,77.59300232,78.02550071,1.405106897,73.68480021,77.70967546,3.286845651,78.66239312,1.390427181
14/03/2018,79.84999847,80.3219986,79.54450226,79.55000305,79.55000305,85188000,2,3,2018,-0.14100647,79.40899658,79.91950226,78.94450378,78.50685883,1.234509262,73.94010035,78.07774098,2.977350229,78.70880169,1.359998975
15/03/2018,79.75,79.84549713,78.90550232,79.11599731,79.11599731,81394000,3,3,2018,0.434005737,79.55000305,79.40899658,79.91950226,78.82600076,1.013411194,74.15915019,78.28539224,1.962799414,73.11832473,1.374784197
16/03/2018,79.17250061,79.47200012,78.375,78.58399963,78.58399963,108500000,4,3,2018,0.531997681,79.11599731,79.55000305,79.40899658,79.01657213,0.761859294,74.46195017,78.34511372,-0.45665516,64.91327776,1.371570042
19/03/2018,77.72650146,78.08300018,76.26750183,77.24649811,77.24649811,131616000,0,3,2018,1.337501526,78.58399963,79.11599731,79.55000305,78.96707153,0.872929586,74.65358353,78.1253906,-3.344620618,58.97769348,1.467141288
20/03/2018,77.51699829,79.34999847,77.27050018,79.32550049,79.32550049,91632000,1,3,2018,-2.07900238,77.24649811,78.58399963,79.11599731,79.02149963,0.883106398,74.98110021,78.36541258,-0.105146894,66.48560668,1.557677133
21/03/2018,79.32250214,79.5,78.15850067,79.09300232,79.09300232,95016000,2,3,2018,0.232498169,79.32550049,77.24649811,78.58399963,78.90342821,0.793765221,75.21280034,78.51093053,-0.574482357,71.02294003,1.462462834
22/03/2018,78.27349854,78.69249725,77.12000275,77.2460022,77.2460022,126412000,3,3,2018,1.847000122,79.09300232,79.32550049,77.24649811,78.59442902,0.966391695,75.42636719,78.25794486,-2.363611887,59.29038294,1.438963209
23/03/2018,76.95050049,77.4509964,74.76799774,74.77799988,74.77799988,160120000,4,3,2018,2.468002319,77.2460022,79.09300232,79.32550049,77.91271428,1.633112682,75.6681338,77.56195586,-4.843224796,44.73558204,1.472106389
26/03/2018,76.5,77.84950256,74.96250153,77.79299927,77.79299927,112494000,0,3,2018,-3.01499939,74.77799988,77.2460022,79.09300232,77.72371456,1.54481593,76.028567,77.60816454,0.707476938,52.91350402,1.625356402
27/03/2018,78.62000275,78.79850006,74.11599731,74.85250092,74.85250092,139992000,1,3,2018,2.940498352,77.79299927,74.77799988,77.2460022,77.19064331,1.818119918,76.21326701,77.05703182,-5.638791492,43.41582281,1.876285553
28/03/2018,72.34999847,72.79499817,69.3085022,71.57099915,71.57099915,274106000,2,3,2018,3.28150177,74.85250092,77.79299927,74.77799988,76.37985774,2.793117385,76.24145025,75.95982528,-9.510327024,35.76023265,2.236999512
29/03/2018,70.30000305,72.77349854,68.26000214,72.36699677,72.36699677,251622000,3,3,2018,-0.79599762,71.57099915,74.85250092,77.79299927,75.38578578,2.808262126,76.23526688,75.24125958,-6.316191509,34.02704775,2.462678092
02/04/2018,70.8809967,71.06800079,67.75,68.59950256,68.59950256,209272000,0,4,2018,3.767494202,72.36699677,71.57099915,74.85250092,73.88671439,3.263374971,76.08565038,73.91290818,-8.262453294,25.79335778,2.698035104
03/04/2018,69.56900024,70.69999695,67.76650238,69.60250092,69.60250092,204624000,1,4,2018,-1.002998352,68.59950256,72.36699677,71.57099915,72.79478564,3.230614206,75.99125036,73.05082672,-10.52858024,29.46240971,2.766391754
04/04/2018,67.91200256,70.76950073,67.64399719,70.52850342,70.52850342,139646000,2,4,2018,-0.926002502,69.60250092,68.59950256,72.36699677,72.18771471,3.194901134,75.89495036,72.54636206,-5.776690751,31.7078619,2.924427577
05/04/2018,72.09950256,72.97799683,71.35350037,72.58750153,72.58750153,128270000,3,4,2018,-2.058998108,70.52850342,69.60250092,68.59950256,71.44407218,2.086222445,75.84300028,72.55458996,1.420271328,37.58108837,3.032248906
06/04/2018,71.49849701,72.625,70.01300049,70.2614975,70.2614975,117646000,4,4,2018,2.326004028,72.58750153,70.52850342,69.60250092,70.78821455,1.465378014,75.70948359,72.09597146,-2.909474431,35.17993753,3.140463148
09/04/2018,71.25150299,71.9240036,70.12850189,70.30400085,70.30400085,84164000,0,4,2018,-0.042503357,70.2614975,72.58750153,70.52850342,70.60721479,1.430406768,75.55295029,71.73757734,2.484709404,37.03960073,3.103249141
10/04/2018,71.59950256,71.91899872,70.78500366,71.81099701,71.81099701,85082000,1,4,2018,-1.506996155,70.30400085,70.2614975,72.58750153,70.52778625,1.328186603,75.41006673,71.75226128,3.173012557,35.66563327,3.068356105
11/04/2018,71.97200012,72.43900299,71.24449921,71.35250092,71.35250092,71650000,2,4,2018,0.458496094,71.81099701,70.30400085,70.2614975,70.92107173,1.037917781,75.26851679,71.6723092,1.168318421,35.36074962,3.057856424
12/04/2018,71.97499847,72.60600281,71.75299835,72.42500305,72.42500305,62700000,3,4,2018,-1.072502136,71.35250092,71.81099701,70.30400085,71.32428632,0.987315069,75.16193364,71.82284797,-0.223865639,40.60709933,3.006463732
13/04/2018,72.45700073,72.98899841,71.22599792,71.53949738,71.53949738,73706000,4,4,2018,0.885505676,72.42500305,71.35250092,71.81099701,71.46871403,0.92337931,75.0575002,71.76617785,1.818919214,43.27567367,2.940749577
16/04/2018,72.25,72.34999847,71.37400055,72.07499695,72.07499695,56172000,0,4,2018,-0.535499573,71.53949738,72.42500305,71.35250092,71.39549909,0.836076813,74.95958354,71.82794167,2.519054495,36.764495,2.791070666
17/04/2018,73.11499786,75.35949707,72.85099792,75.1914978,75.1914978,102288000,1,4,2018,-3.116500854,72.07499695,71.53949738,72.42500305,72.09978485,1.519082191,74.92661692,72.5006529,4.707497367,50.77833696,2.691213335
18/04/2018,75.73249817,76.69000244,75.20549774,76.39199829,76.39199829,104550000,2,4,2018,-1.200500488,75.1914978,72.07499695,71.53949738,72.96949877,1.989518541,74.91028341,73.27892198,7.062818136,62.23852395,2.402249472
19/04/2018,77.16100311,78.4260025,76.95300293,77.84549713,77.84549713,130474000,3,4,2018,-1.45349884,76.39199829,75.1914978,72.07499695,73.83157022,2.613432213,74.93013331,74.19223701,7.484285607,63.45837391,2.225142888
20/04/2018,78.05999756,78.05999756,75.80449677,76.37449646,76.37449646,110832000,4,4,2018,1.471000671,77.84549713,76.39199829,75.1914978,74.54899815,2.506589216,74.88951645,74.6286889,6.758503011,71.52902186,2.056464604
23/04/2018,77.33450317,77.40000153,75.17050171,75.89299774,75.89299774,89308000,0,4,2018,0.481498718,76.37449646,77.84549713,76.39199829,75.04442596,2.354951368,74.78779958,74.88155067,5.297261124,67.93645531,2.006179265
24/04/2018,76.79000092,76.97499847,72.42250061,73.00450134,73.00450134,149894000,1,4,2018,2.888496399,75.89299774,76.37449646,77.84549713,75.25371225,2.034901246,74.55729955,74.5061408,-2.908568819,56.34936349,2.108107431
25/04/2018,72.90000153,73.49949646,70.75099945,73.00849915,73.00849915,131746000,2,4,2018,-0.003997803,73.00450134,75.89299774,76.37449646,75.3870697,1.810027621,74.34394964,74.20661247,-4.429127685,51.20678095,2.129464831
26/04/2018,74.25050354,76.47100067,73.92500305,75.89800262,75.89800262,176022000,3,4,2018,-2.889503479,73.00849915,73.00450134,75.89299774,75.48799896,1.81698913,74.22221629,74.5448905,-2.501743297,65.65130661,2.190214975
27/04/2018,81.70050049,81.90499878,78.36949921,78.6309967,78.6309967,261064000,4,4,2018,-2.73299408,75.89800262,73.00849915,73.00450134,75.80785588,2.166170118,74.2060496,75.36211174,2.954520617,70.11644075,2.491036006
30/04/2018,79.125,79.80000305,78.04699707,78.3065033,78.3065033,109282000,0,4,2018,0.324493408,78.6309967,75.89800262,73.00849915,75.8737139,2.2440534,74.19679972,75.95099005,3.180142603,66.64277898,2.500893729
01/05/2018,78.16100311,79.25,77.60900116,79.11299896,79.11299896,91442000,1,5,2018,-0.806495667,78.3065033,78.6309967,75.89800262,76.26492855,2.562079111,74.25901642,76.58339183,8.367289013,69.53556404,2.532786233
02/05/2018,79.0490036,79.42500305,78.31800079,78.48400116,78.48400116,87206000,2,5,2018,0.628997803,79.11299896,78.3065033,78.6309967,76.63507189,2.683666779,74.23096644,76.9635137,7.499814512,65.60070876,2.522321974
03/05/2018,78.00050354,78.73999786,77.3010025,78.60399628,78.60399628,85038000,3,5,2018,-0.119995117,78.48400116,79.11299896,78.3065033,77.43499974,2.214679552,74.21466624,77.29161022,3.565302852,68.93614915,2.49917875
04/05/2018,78.12249756,79.24500275,78.10949707,79.04750061,79.04750061,68872000,4,5,2018,-0.443504333,78.60399628,78.48400116,79.11299896,78.29771423,1.097356716,74.27471619,77.64278829,0.529694298,68.78218908,2.510572161
07/05/2018,79.46700287,80.34750366,79.39150238,80.00700378,80.00700378,76038000,0,5,2018,-0.959503174,79.04750061,78.60399628,78.48400116,78.8847144,0.573907828,74.44901632,78.11563139,2.171595483,64.67741125,2.36882237
08/05/2018,79.75,79.84400177,79.12550354,79.61949921,79.61949921,61358000,1,5,2018,0.387504578,80.00700378,79.04750061,78.60399628,79.02592904,0.620774541,74.50989965,78.41640496,0.640223795,60.35020432,2.324750628
09/05/2018,80,80.40000153,79.59999847,80.40000153,80.40000153,72746000,2,5,2018,-0.780502319,79.61949921,80.00700378,79.04750061,79.32500022,0.713741666,74.69481634,78.81312427,2.441262344,58.56153945,2.236607688
10/05/2018,80.4240036,80.77999878,80.17199707,80.45400238,80.45400238,56350000,3,5,2018,-0.054000854,80.40000153,79.61949921,80.00700378,79.51657213,0.819488229,74.99091644,79.14129989,2.353577669,65.10761629,2.118929182
11/05/2018,80.54949951,80.55500031,79.89450073,80.14550018,80.14550018,45278000,4,5,2018,0.308502197,80.45400238,80.40000153,79.61949921,79.75392914,0.702892238,75.25019989,79.34213995,1.389037685,65.95267752,2.006857736
